28,0,45,0,31,0,11,0
46,0,4,0,36,0,20,0
22,0,2,0,54,0,67,0
3,0,24,0,13,0,12,0
19,0,50,0,37,0,43,0
26,0,47,0,5,0,10,0
39,0,42,0,34,0,25,0
53,0,14,0,65,0,7,0
63,0,21,0,23,0,44,0
6,0,41,0,29,0,66,0
27,0,9,0,8,0,17,0
61,0,62,0,57,0,56,0
38,0,15,0,18,0,1,0
48,0,49,0,33,0,51,0
58,0,16,0,55,0,40,0
59,0,60,0,32,0,30,0
64,0,35,0,52,0,28,0
2,0,47,0,20,0,37,0
10,0,50,0,45,0,25,0
23,0,19,0,65,0,24,0
34,0,6,0,4,0,7,0
43,0,42,0,14,0,44,0
61,0,27,0,22,0,39,0
8,0,11,0,62,0,36,0
51,0,15,0,63,0,17,0
54,0,3,0,40,0,18,0
1,0,21,0,13,0,5,0
31,0,64,0,46,0,26,0
12,0,59,0,67,0,56,0
53,0,32,0,35,0,48,0
33,0,58,0,66,0,60,0
52,0,16,0,38,0,41,0
49,0,30,0,55,0,57,0
29,0,45,0,9,0,23,0
24,0,20,0,10,0,43,0
44,0,51,0,61,0,47,0
3,0,62,0,7,0,27,0
18,0,34,0,63,0,8,0
64,0,37,0,1,0,42,0
6,0,12,0,26,0,28,0
67,0,65,0,21,0,36,0
60,0,46,0,40,0,11,0
66,0,31,0,56,0,15,0
16,0,53,0,2,0,33,0
58,0,35,0,49,0,50,0
14,0,38,0,19,0,55,0
39,0,17,0,4,0,59,0
25,0,54,0,57,0,48,0
9,0,13,0,32,0,52,0
22,0,30,0,29,0,5,0
3,0,41,0,1,0,23,0
61,0,34,0,45,0,24,0
28,0,65,0,46,0,51,0
20,0,42,0,60,0,6,0
66,0,47,0,63,0,12,0
49,0,36,0,18,0,31,0
15,0,27,0,43,0,58,0
35,0,33,0,38,0,11,0
67,0,39,0,37,0,26,0
40,0,53,0,4,0,10,0
22,0,8,0,57,0,44,0
41,0,19,0,17,0,5,0
32,0,14,0,56,0,64,0
29,0,52,0,54,0,7,0
59,0,25,0,21,0,16,0
50,0,9,0,2,0,30,0
48,0,13,0,62,0,55,0
36,0,1,0,45,0,58,0
43,0,6,0,38,0,63,0
35,0,18,0,23,0,51,0
11,0,15,0,34,0,10,0
4,0,22,0,3,0,33,0
27,0,47,0,41,0,67,0
20,0,66,0,44,0,32,0
52,0,56,0,37,0,53,0
49,0,40,0,42,0,65,0
7,0,8,0,19,0,61,0
48,0,2,0,14,0,28,0
50,0,26,0,62,0,59,0
57,0,13,0,39,0,29,0
17,0,60,0,55,0,64,0
30,0,21,0,54,0,12,0
5,0,9,0,16,0,46,0
31,0,24,0,67,0,25,0
34,0,22,0,58,0,32,0
23,0,4,0,47,0,52,0
56,0,45,0,43,0,49,0
42,0,66,0,8,0,35,0
28,0,3,0,53,0,19,0
48,0,63,0,26,0,11,0
37,0,44,0,41,0,13,0
64,0,59,0,18,0,65,0
21,0,29,0,51,0,27,0
7,0,10,0,36,0,16,0
61,0,50,0,33,0,55,0
62,0,46,0,2,0,15,0
5,0,31,0,39,0,38,0
57,0,20,0,17,0,1,0
9,0,12,0,40,0,25,0
14,0,54,0,60,0,24,0
30,0,67,0,6,0,53,0
13,0,4,0,45,0,42,0
64,0,43,0,47,0,11,0
41,0,22,0,35,0,59,0
65,0,3,0,10,0,37,0
56,0,16,0,44,0,50,0
21,0,55,0,2,0,8,0
32,0,7,0,38,0,26,0
57,0,27,0,31,0,52,0
62,0,66,0,28,0,39,0
5,0,40,0,24,0,63,0
46,0,25,0,58,0,17,0
14,0,9,0,1,0,51,0
36,0,48,0,23,0,30,0
49,0,34,0,20,0,29,0
61,0,15,0,60,0,12,0
18,0,54,0,19,0,6,0
33,0,47,0,21,0,56,0
42,0,3,0,11,0,59,0
27,0,4,0,16,0,35,0
45,0,26,0,52,0,22,0
8,0,67,0,32,0,50,0
58,0,38,0,57,0,28,0
40,0,37,0,51,0,31,0
63,0,25,0,14,0,41,0
30,0,65,0,20,0,62,0
5,0,7,0,2,0,60,0
55,0,54,0,15,0,23,0
