8,0,17,0,18,0,3,0
7,0,19,0,12,0,11,0
24,0,27,0,15,0,14,0
21,0,16,0,23,0,20,0
9,0,26,0,25,0,4,0
22,0,2,0,6,0,13,0
5,0,10,0,1,0,8,0
18,0,21,0,12,0,14,0
17,0,3,0,20,0,25,0
23,0,22,0,24,0,7,0
9,0,1,0,2,0,15,0
4,0,13,0,19,0,5,0
26,0,11,0,27,0,16,0
10,0,7,0,6,0,18,0
21,0,1,0,17,0,24,0
12,0,20,0,13,0,25,0
5,0,3,0,27,0,22,0
2,0,14,0,26,0,23,0
11,0,4,0,10,0,15,0
16,0,8,0,19,0,9,0
6,0,12,0,1,0,27,0
7,0,26,0,21,0,5,0
22,0,20,0,18,0,4,0
8,0,15,0,14,0,13,0
24,0,6,0,25,0,16,0
3,0,23,0,9,0,11,0
2,0,10,0,19,0,17,0
26,0,12,0,8,0,22,0
16,0,1,0,7,0,4,0
9,0,5,0,18,0,24,0
14,0,19,0,3,0,6,0
15,0,25,0,10,0,21,0
13,0,27,0,17,0,23,0
11,0,2,0,20,0,8,0
4,0,24,0,3,0,12,0
21,0,9,0,22,0,10,0
23,0,18,0,1,0,19,0
15,0,20,0,26,0,6,0
25,0,27,0,2,0,7,0
14,0,17,0,11,0,5,0
13,0,10,0,16,0,3,0
6,0,23,0,4,0,8,0
19,0,24,0,20,0,26,0
22,0,25,0,14,0,1,0
7,0,17,0,15,0,9,0
13,0,18,0,11,0,21,0
16,0,12,0,5,0,2,0
27,0,4,1,19,1,20,1
