24,0,28,0,9,0,38,0
13,0,23,0,7,0,10,0
31,0,11,0,3,0,26,0
15,0,39,0,18,0,33,0
14,0,37,0,5,0,6,0
1,0,29,0,27,0,40,0
19,0,32,0,35,0,25,0
16,0,8,0,36,0,12,0
34,0,21,0,17,0,30,0
22,0,20,0,2,0,4,0
39,0,28,0,23,0,31,0
33,0,7,0,24,0,14,0
18,0,38,0,29,0,11,0
15,0,6,0,9,0,32,0
10,0,35,0,1,0,8,0
34,0,27,0,25,0,36,0
20,0,2,0,19,0,40,0
17,0,12,0,5,0,26,0
21,0,13,0,16,0,22,0
37,0,3,0,4,0,30,0
24,0,6,0,23,0,29,0
35,0,9,0,14,0,31,0
39,0,27,0,11,0,34,0
7,0,32,0,1,0,2,0
36,0,5,0,15,0,20,0
22,0,17,0,8,0,18,0
26,0,16,0,38,0,30,0
37,0,28,0,21,0,19,0
33,0,13,0,3,0,40,0
4,0,25,0,12,0,10,0
29,0,14,0,23,0,32,0
7,0,11,0,35,0,15,0
2,0,27,0,8,0,5,0
38,0,31,0,18,0,20,0
22,0,30,0,36,0,24,0
40,0,26,0,21,0,39,0
25,0,1,0,3,0,17,0
34,0,9,0,12,0,37,0
28,0,33,0,16,0,10,0
13,0,6,0,19,0,4,0
15,0,14,0,38,0,27,0
8,0,11,0,30,0,7,0
5,0,40,0,35,0,23,0
24,0,20,0,32,0,21,0
2,0,12,0,39,0,3,0
16,0,34,0,22,0,1,0
10,0,19,0,17,0,9,0
18,0,6,0,26,0,28,0
37,0,29,0,13,0,25,0
36,0,31,0,4,0,33,0
23,0,38,0,8,0,21,0
40,0,24,0,12,0,15,0
3,0,14,0,20,0,16,0
30,0,1,0,39,0,19,0
11,0,2,0,6,0,10,0
9,0,22,0,26,0,25,0
7,0,36,0,28,0,29,0
31,0,5,0,13,0,34,0
33,0,32,0,37,0,17,0
4,0,35,0,27,0,18,0
23,0,19,0,15,0,16,0
12,0,21,0,14,0,11,0
40,0,38,0,6,0,22,0
28,0,30,0,25,0,2,0
20,0,8,0,9,0,13,0
10,0,36,0,39,0,37,0
1,0,4,0,5,0,24,0
3,0,18,0,34,0,7,0
29,0,17,0,31,0,35,0
27,0,33,0,32,0,26,0
19,0,22,0,14,0,12,0
30,0,23,0,20,0,9,0
25,0,16,0,6,0,39,0
13,0,36,0,11,0,1,0
18,0,37,0,2,0,24,0
40,0,17,0,28,0,4,0
21,0,7,0,27,0,31,0
38,0,35,0,33,0,34,0
26,0,15,0,29,0,8,0
10,0,5,0,32,0,3,0
12,0,1,0,6,0,20,0
11,0,23,0,37,0,22,0
25,0,18,0,40,0,14,0
17,0,16,0,27,0,24,0
9,0,39,0,4,0,7,0
2,0,26,0,35,0,13,0
32,0,8,0,28,0,34,0
31,0,15,0,30,0,10,0
19,0,3,0,38,0,36,0
21,0,5,0,29,0,33,0
