54,0,53,0,44,0,49,0
28,0,16,0,60,0,1,0
56,0,57,0,23,0,10,0
24,0,13,0,22,0,50,0
11,0,38,0,2,0,17,0
59,0,42,0,14,0,36,0
32,0,27,0,4,0,46,0
41,0,20,0,48,0,29,0
51,0,6,0,12,0,37,0
30,0,55,0,58,0,31,0
8,0,39,0,18,0,61,0
25,0,40,0,35,0,45,0
52,0,33,0,3,0,47,0
19,0,21,0,9,0,5,0
15,0,43,0,7,0,34,0
59,0,26,0,44,0,38,0
22,0,17,0,36,0,27,0
16,0,2,0,53,0,24,0
6,0,49,0,57,0,29,0
23,0,54,0,28,0,14,0
37,0,56,0,50,0,60,0
58,0,32,0,13,0,41,0
51,0,40,0,31,0,4,0
61,0,9,0,33,0,11,0
47,0,7,0,55,0,39,0
30,0,48,0,43,0,25,0
1,0,45,0,42,0,8,0
52,0,19,0,26,0,34,0
10,0,35,0,21,0,12,0
3,0,5,0,20,0,15,0
46,0,53,0,36,0,18,0
38,0,16,0,49,0,23,0
13,0,54,0,27,0,51,0
40,0,41,0,6,0,11,0
31,0,60,0,39,0,59,0
14,0,58,0,29,0,33,0
30,0,56,0,7,0,2,0
8,0,24,0,47,0,43,0
1,0,26,0,21,0,61,0
50,0,28,0,42,0,15,0
18,0,57,0,37,0,34,0
25,0,20,0,12,0,19,0
46,0,9,0,17,0,35,0
55,0,44,0,52,0,4,0
22,0,45,0,3,0,32,0
5,0,48,0,60,0,10,0
39,0,29,0,16,0,51,0
47,0,13,0,14,0,6,0
33,0,21,0,24,0,7,0
27,0,40,0,43,0,1,0
2,0,23,0,41,0,59,0
38,0,36,0,54,0,56,0
11,0,12,0,57,0,42,0
20,0,37,0,9,0,30,0
46,0,31,0,15,0,22,0
48,0,49,0,32,0,18,0
25,0,5,0,28,0,52,0
26,0,10,0,17,0,50,0
34,0,35,0,8,0,55,0
61,0,44,0,45,0,19,0
4,0,3,0,53,0,58,0
1,0,7,0,38,0,41,0
23,0,60,0,33,0,42,0
29,0,36,0,40,0,47,0
57,0,9,0,16,0,13,0
15,0,2,0,32,0,51,0
18,0,6,0,21,0,52,0
56,0,14,0,26,0,25,0
12,0,24,0,49,0,28,0
17,0,55,0,45,0,20,0
39,0,22,0,54,0,48,0
43,0,46,0,10,0,3,0
34,0,4,0,5,0,30,0
27,0,31,0,61,0,37,0
44,0,58,0,11,0,8,0
35,0,50,0,53,0,59,0
19,0,15,1,60,1,33,1
