18,0,22,0,34,0,35,0
13,0,28,0,23,0,20,0
8,0,30,0,33,0,32,0
9,0,21,0,15,0,5,0
2,0,11,0,26,0,16,0
4,0,27,0,10,0,6,0
36,0,17,0,25,0,29,0
24,0,7,0,19,0,12,0
14,0,31,0,3,0,1,0
22,0,30,0,21,0,20,0
5,0,34,0,11,0,33,0
8,0,23,0,27,0,2,0
36,0,32,0,17,0,9,0
15,0,6,0,12,0,13,0
35,0,26,0,1,0,25,0
29,0,31,0,14,0,4,0
3,0,28,0,16,0,19,0
10,0,7,0,24,0,18,0
23,0,21,0,32,0,11,0
27,0,17,0,22,0,12,0
2,0,1,0,15,0,36,0
8,0,13,0,4,0,26,0
16,0,34,0,6,0,14,0
33,0,29,0,3,0,18,0
25,0,28,0,10,0,24,0
35,0,20,0,9,0,19,0
5,0,7,0,30,0,31,0
17,0,22,0,15,0,8,0
34,0,2,0,32,0,12,0
11,0,18,0,1,0,6,0
3,0,4,0,27,0,24,0
19,0,23,0,33,0,10,0
26,0,21,0,31,0,28,0
7,0,14,0,9,0,13,0
30,0,25,0,29,0,16,0
20,0,36,0,5,0,35,0
34,0,12,0,4,0,8,0
6,0,3,0,22,0,32,0
2,0,31,0,17,0,18,0
1,0,24,0,9,0,23,0
30,0,29,0,28,0,11,0
14,0,13,0,5,0,19,0
7,0,25,0,20,0,27,0
21,0,33,0,36,0,16,0
10,0,26,0,35,0,15,0
23,0,1,0,17,0,3,0
9,0,18,0,30,0,4,0
2,0,19,0,22,0,29,0
25,0,5,0,28,0,6,0
12,0,36,0,13,0,11,0
20,0,31,0,10,0,32,0
16,0,35,0,8,0,27,0
15,0,33,0,24,0,14,0
34,0,26,0,7,0,21,0
28,0,5,0,2,0,4,0
12,0,1,0,19,0,30,0
11,0,9,0,10,0,3,0
16,0,32,0,13,0,22,0
18,0,15,0,25,0,23,0
31,0,27,0,36,0,34,0
20,0,26,0,17,0,14,0
29,0,24,0,8,0,21,0
6,0,35,0,33,0,7,0
4,0,10,0,1,0,16,0
12,0,9,0,28,0,22,0
5,0,30,0,23,0,3,0
18,0,36,0,32,0,26,0
34,0,17,0,24,0,13,0
14,0,25,0,7,0,8,0
6,0,33,0,2,0,20,0
31,0,15,0,35,0,29,0
27,0,19,0,11,0,21,0
18,0,16,0,12,0,5,0
26,0,22,0,30,0,10,0
4,0,7,0,23,0,36,0
28,0,17,0,14,0,34,0
9,0,24,0,29,0,6,0
32,0,19,0,25,0,15,0
20,0,11,0,8,0,31,0
13,0,27,0,33,0,1,0
3,0,35,0,21,0,2,0
16,0,10,0,7,0,17,0
22,0,24,0,36,0,5,0
19,0,6,0,26,0,23,0
18,0,8,0,28,0,15,0
33,0,12,0,31,0,9,0
27,0,14,0,30,0,2,0
32,0,4,0,11,0,35,0
21,0,3,0,13,0,25,0
1,0,29,0,34,0,20,0
6,0,8,0,19,0,36,0
24,0,23,0,31,0,16,0
5,0,9,0,26,0,27,0
11,0,30,0,35,0,17,0
25,0,22,0,4,0,33,0
13,0,10,0,29,0,2,0
20,0,15,0,3,0,34,0
21,0,14,0,12,0,18,0
1,0,32,0,7,0,28,0
