51,0,56,0,8,0,37,0
2,0,18,0,7,0,11,0
41,0,39,0,12,0,53,0
46,0,14,0,6,0,15,0
27,0,29,0,44,0,34,0
25,0,35,0,32,0,28,0
31,0,55,0,58,0,48,0
33,0,52,0,1,0,54,0
5,0,20,0,23,0,57,0
61,0,9,0,40,0,49,0
62,0,50,0,17,0,59,0
21,0,3,0,24,0,22,0
42,0,16,0,60,0,45,0
30,0,13,0,38,0,43,0
10,0,26,0,19,0,4,0
47,0,25,0,36,0,6,0
37,0,18,0,14,0,27,0
55,0,56,0,7,0,35,0
34,0,28,0,12,0,48,0
44,0,8,0,41,0,23,0
11,0,5,0,15,0,52,0
54,0,40,0,62,0,53,0
61,0,45,0,57,0,21,0
50,0,2,0,30,0,22,0
59,0,51,0,13,0,39,0
32,0,58,0,16,0,10,0
26,0,1,0,17,0,46,0
31,0,47,0,3,0,33,0
4,0,60,0,9,0,29,0
38,0,49,0,42,0,20,0
43,0,36,0,19,0,24,0
56,0,41,0,25,0,14,0
54,0,61,0,34,0,5,0
44,0,6,0,22,0,45,0
21,0,27,0,59,0,30,0
8,0,10,0,7,0,62,0
57,0,16,0,40,0,50,0
48,0,47,0,39,0,11,0
28,0,15,0,55,0,4,0
42,0,9,0,33,0,26,0
38,0,37,0,12,0,3,0
35,0,24,0,52,0,51,0
58,0,60,0,43,0,18,0
2,0,53,0,49,0,23,0
36,0,20,0,32,0,1,0
17,0,19,0,29,0,31,0
50,0,13,0,46,0,44,0
48,0,62,0,56,0,16,0
7,0,39,0,30,0,4,0
47,0,8,0,26,0,54,0
34,0,22,0,10,0,11,0
42,0,57,0,55,0,3,0
51,0,9,0,25,0,38,0
52,0,43,0,21,0,23,0
40,0,28,0,1,0,60,0
27,0,32,0,17,0,41,0
18,0,15,0,35,0,31,0
46,0,5,0,19,0,59,0
12,0,29,0,36,0,14,0
33,0,49,0,24,0,58,0
13,0,37,0,53,0,45,0
61,0,20,0,2,0,6,0
4,0,3,0,51,0,16,0
30,0,25,0,48,0,8,0
60,0,50,0,11,0,21,0
39,0,9,0,43,0,34,0
1,0,41,0,22,0,18,0
47,0,40,0,55,0,38,0
19,0,54,0,35,0,12,0
56,0,52,0,26,0,57,0
59,0,45,0,10,0,24,0
31,0,23,0,27,0,61,0
6,0,13,0,28,0,58,0
2,0,17,0,5,0,42,0
15,0,44,0,20,0,33,0
14,0,32,0,49,0,7,0
37,0,62,0,29,0,46,0
53,0,8,0,34,0,36,0
16,0,1,0,12,0,43,0
26,0,60,0,41,0,48,0
9,0,11,0,59,0,3,0
4,0,24,0,56,0,54,0
40,0,30,0,18,0,10,0
45,0,5,0,47,0,28,0
35,0,61,0,44,0,58,0
2,0,13,0,31,0,14,0
57,0,49,0,51,0,29,0
36,0,15,0,17,0,39,0
22,0,33,0,62,0,38,0
23,0,55,0,37,0,32,0
6,0,27,0,50,0,7,0
53,0,20,0,21,0,19,0
25,0,46,0,42,0,52,0
11,0,12,0,56,0,45,0
8,0,40,0,5,0,4,0
43,0,59,0,14,0,48,0
18,0,16,0,13,0,47,0
39,0,3,0,1,0,44,0
41,0,33,0,28,0,61,0
32,0,51,0,26,0,2,0
34,0,49,0,22,0,15,0
10,0,37,0,60,0,57,0
38,0,21,0,35,0,6,0
29,0,58,0,50,0,42,0
53,0,7,0,46,0,31,0
36,0,55,0,27,0,52,0
54,0,17,0,20,0,25,0
62,0,19,0,9,0,30,0
24,0,12,0,40,0,23,0
8,0,4,0,45,0,14,0
5,0,43,0,33,0,56,0
59,0,60,0,47,0,2,0
13,0,35,0,57,0,41,0
32,0,29,0,48,0,6,0
49,0,46,0,39,0,10,0
28,0,7,0,52,0,38,0
37,0,1,0,31,0,34,0
58,0,30,0,3,0,36,0
19,0,51,0,44,0,42,0
18,0,54,0,9,0,21,0
23,0,50,0,15,0,25,0
62,0,26,0,27,0,20,0
11,0,53,0,24,0,55,0
17,0,16,0,61,0,22,0
46,0,12,0,4,0,32,0
43,0,10,0,29,0,35,0
52,0,49,0,59,0,8,0
40,0,7,0,3,0,41,0
33,0,19,0,37,0,2,0
1,0,48,0,9,0,5,0
34,0,21,0,47,0,42,0
20,0,28,0,14,0,30,0
11,0,44,0,54,0,57,0
27,0,22,0,25,0,13,0
45,0,38,0,58,0,17,0
51,0,15,0,53,0,61,0
31,0,26,0,6,0,24,0
39,0,56,0,18,0,50,0
60,0,36,0,62,0,55,0
23,0,29,0,16,0,59,0
3,0,48,0,19,0,49,0
20,0,40,0,46,0,35,0
41,0,2,0,21,0,10,0
22,0,57,0,4,0,43,0
27,0,1,0,38,0,11,0
47,0,12,0,15,0,58,0
61,0,30,0,52,0,37,0
8,0,32,0,13,0,33,0
42,0,24,0,18,0,7,0
45,0,23,0,36,0,9,0
56,0,17,0,28,0,53,0
55,0,50,0,5,0,51,0
6,0,39,0,54,0,60,0
14,0,26,0,16,0,34,0
25,0,62,0,31,0,44,0
48,0,27,0,22,0,40,0
41,0,58,0,4,0,37,0
3,0,29,0,20,0,8,0
19,0,32,0,52,0,18,0
57,0,24,0,2,0,46,0
15,0,9,0,56,0,13,0
50,0,1,0,49,0,47,0
7,0,21,0,51,0,17,0
14,0,10,0,23,0,54,0
16,0,28,0,44,0,36,0
35,0,33,0,45,0,39,0
6,0,42,0,11,0,62,0
53,0,38,0,5,0,26,0
34,0,59,0,25,0,55,0
30,0,31,0,60,0,12,0
43,0,46,0,61,0,3,0
24,0,8,0,15,0,1,0
4,0,52,0,48,0,2,0
23,0,13,0,7,0,19,0
22,0,47,0,20,0,56,0
10,0,36,0,50,0,51,0
54,0,42,0,28,0,27,0
5,0,62,0,58,0,21,0
11,0,25,0,37,0,40,0
9,0,31,0,41,0,16,0
30,0,45,0,32,0,34,0
55,0,44,0,26,0,43,0
57,0,6,0,59,0,33,0
39,0,38,0,29,0,61,0
12,0,17,0,49,0,18,0
60,0,14,0,35,0,53,0
10,0,42,0,13,0,48,0
58,0,56,0,1,0,19,0
23,0,46,0,51,0,11,0
28,0,22,0,8,0,31,0
3,0,54,0,15,0,2,0
52,0,41,0,20,0,50,0
21,0,44,0,32,0,40,0
7,0,59,0,37,0,26,0
16,0,5,0,39,0,27,0
24,0,34,0,38,0,60,0
36,0,4,0,49,0,35,0
33,0,18,0,29,0,25,0
53,0,57,0,9,0,47,0
6,0,17,0,55,0,30,0
14,0,12,0,61,0,62,0
45,0,50,1,43,0,2,1
