5,0,10,0,12,0,6,0
16,0,22,0,7,0,31,0
24,0,17,0,11,0,30,0
13,0,23,0,25,0,28,0
14,0,21,0,3,0,29,0
20,0,15,0,27,0,2,0
4,0,1,0,19,0,8,0
18,0,9,0,30,0,26,0
28,0,5,0,7,0,11,0
6,0,3,0,16,0,23,0
25,0,27,0,21,0,10,0
29,0,2,0,22,0,1,0
17,0,19,0,9,0,14,0
31,0,18,0,15,0,4,0
24,0,12,0,13,0,26,0
20,0,7,0,6,0,8,0
30,0,3,0,27,0,28,0
19,0,22,0,23,0,11,0
15,0,25,0,29,0,17,0
31,0,13,0,14,0,5,0
10,0,20,0,1,0,9,0
8,0,18,0,2,0,24,0
21,0,4,0,12,0,16,0
26,0,27,0,22,0,6,0
3,0,25,0,5,0,19,0
23,0,30,0,10,0,31,0
1,0,15,0,28,0,24,0
8,0,16,0,9,0,13,0
26,0,29,0,4,0,20,0
11,0,12,0,18,0,14,0
2,0,7,0,17,0,21,0
